scenario,avg_price_t10_79,avg_fertility_t10_79,avg_births_t10_79,final_price,final_fertility,max_abs_price_change
new_baseline,-0.481301726932793,0.24229642780734,0.086595657494695,-0.291744407938713,0.233218650557515,0.0342186266499536
old_baseline_proxy,-0.802918273231375,0.250601469780553,0.0902,-0.906782953136714,0.250552880580533,0.0467103086722859
new_baby_boom,-0.46968974081963,0.262527165173936,0.0949738401474772,-0.232924711252228,0.230491155000996,0.0347962230009901
old_baby_boom_proxy,-0.88002637814747,0.26979398842902,0.0979314285714286,-1.00566163522871,0.250553142369654,0.0559915144203103
