t,price,births,fertility_rate,young_share,old_share,theta
56,-0.494571933373352,0.0870311315381367,0.24287379177989,0.196425192121633,0.445235890779355,0.929247843090194
57,-0.486320467143127,0.08685992951306,0.242473309349291,0.196161475816576,0.445613820003983,0.929515738797323
58,-0.477991591429654,0.0866873078379907,0.242069739559392,0.195894709926715,0.445996474011532,0.929745733610887
59,-0.469590972777214,0.0865133193685877,0.241663373913399,0.195625632503384,0.446383340690915,0.929962536346128
60,-0.46112102740319,0.0863379446451322,0.241254345340988,0.195354333257756,0.446774621878357,0.930163114029482
61,-0.452584525722006,0.0861613512049883,0.240842803129113,0.195080685972991,0.447169985064091,0.930336080563059
62,-0.443985636359894,0.0859837555984503,0.240428962964137,0.194804909093179,0.447568644665086,0.930482966676321
63,-0.43532826991215,0.0858052384889072,0.240013026831797,0.194527371566697,0.447970206079203,0.930612714629615
64,-0.426615167014767,0.0856257820965057,0.239595139407262,0.194248197862649,0.448374844039049,0.930721205249562
65,-0.417849526057672,0.0854454489664148,0.239175466391625,0.19396733560139,0.448782607544924,0.93079852084388
66,-0.409035698696778,0.0852643835357036,0.238754227519425,0.193684846514132,0.449193169001775,0.930842041535798
67,-0.400178279800484,0.0850826987851832,0.238331652680889,0.193400971192322,0.449606166851976,0.930857006614392
68,-0.391281157207253,0.0849004430975247,0.237907936591741,0.193115906563117,0.450021500646559,0.930845832245417
69,-0.382347860842642,0.0847176711154392,0.237483255663757,0.192829721124699,0.450439144805843,0.930806399185539
70,-0.373382105306688,0.0845344844842467,0.237057793873567,0.192542485971571,0.450858884205135,0.930737490172419
71,-0.364387678488692,0.0843509866691779,0.236631737406105,0.19225435813825,0.451280411991018,0.930641645405489
72,-0.355368002819172,0.0841672446794026,0.236205253891154,0.191965511282925,0.451703529549724,0.930522134364964
73,-0.346326059765242,0.0839833089071285,0.235778488994902,0.191676050911723,0.452128143164079,0.930380492094776
74,-0.337264599798003,0.0837992437650942,0.235351576488973,0.191386046869135,0.452554116969026,0.930217708663546
75,-0.328186210612134,0.0836151206814969,0.234924641553038,0.191095597799202,0.452981242634672,0.930035895456078
76,-0.319093194864179,0.0834309944216887,0.234497795109779,0.190804820578811,0.453409341935464,0.929837946440255
77,-0.309987490498519,0.0832469025690316,0.234071130216805,0.190513803416205,0.453838310866639,0.92962617781094
78,-0.300870744853321,0.0830628816837074,0.233644725685691,0.190222601329995,0.454268060978184,0.929402128323634
79,-0.291744407938713,0.0828789716450741,0.233218650557515,0.189931268602467,0.454698475001016,0.92916729533991
