t,price,births,fertility_rate,young_share,old_share,theta
58,-0.430895189492322,0.0857563402140165,0.239800321729663,0.194438849499131,0.447945532659067,0.934148007532291
59,-0.421726614839484,0.0855436188550055,0.239360999218579,0.194172863704879,0.448443856920986,0.936887015968557
60,-0.41218994908691,0.0853268495406991,0.238904893161204,0.193835652782637,0.449006114032395,0.937492525101343
61,-0.402549704688607,0.0851361005580365,0.238444716613591,0.193492411207108,0.449460044325791,0.936303296000188
62,-0.393018890275554,0.0849552439744938,0.23799063505942,0.19319685274867,0.449834294450536,0.935119110792156
63,-0.383591021982779,0.0847606107600756,0.237542308995709,0.192918326162907,0.450258457297564,0.935475922159768
64,-0.374085248190801,0.0845563429531967,0.237091133317928,0.192610572809236,0.450748747423924,0.935925618271729
65,-0.364494665161043,0.084358466575963,0.236636800748707,0.192285115202294,0.45122567302229,0.935115884160604
66,-0.354964789370438,0.0841696736062186,0.236186206432178,0.191974520333192,0.451655499905147,0.934200203319982
67,-0.345505386599058,0.0839789031261947,0.235739792754869,0.191678963459958,0.452085450919081,0.933881370171185
68,-0.336047824352142,0.083782844003623,0.235294309453485,0.191378962463987,0.452544240786341,0.93378604142899
69,-0.326567906754355,0.0835876712867898,0.234848617965886,0.191068224422285,0.453010280229883,0.933320531454161
70,-0.317107347802308,0.083397110186759,0.2344046782511,0.190759305161459,0.453458076466813,0.932587768264344
71,-0.307694655876753,0.0832082108835509,0.233963817545443,0.190458946096983,0.453895417084027,0.932104720042619
72,-0.29830171865818,0.0830175094219556,0.233524708636897,0.190160671563386,0.454341574445032,0.931800911824446
73,-0.288909111188605,0.0828263984203673,0.233086439230495,0.189858651087233,0.454795071824284,0.931378022200906
74,-0.279529727967915,0.0826373916860739,0.232649607672233,0.189555312431907,0.455243608516643,0.930816585283989
75,-0.270177983854322,0.0824501711542259,0.232214878426815,0.189255581725008,0.455684605945995,0.930301608121366
76,-0.260848436276052,0.0822629955234264,0.23178199046596,0.188958803204418,0.456125806872276,0.929906100229397
77,-0.251528356954448,0.0820755777569151,0.231350347578244,0.188661521069155,0.45657100779421,0.929504233430432
78,-0.24221835311856,0.0818890640871757,0.230919973856011,0.18836335917875,0.457015675299067,0.929039601200577
79,-0.232924711252228,0.0817038482706824,0.230491155000996,0.188066419260961,0.457456428371395,0.928583964397642
