t,price,births,fertility_rate,young_share,old_share,theta
0,0,0.0902,0.22,0.27,0.32,0.4475
1,-0.024259375,0.0902,0.218794704684318,0.23003854207763,0.357702851709103,0.487426785226549
2,-0.0498623507418261,0.0902,0.214626847160847,0.184983121976059,0.39475258586667,0.527529858983595
3,-0.0771606123325215,0.0902,0.236272278669209,0.188962812568781,0.429274246353042,0.558002399832421
4,-0.102600765135311,0.0902,0.253679156286545,0.193063365613532,0.451369384319955,0.57727294104593
5,-0.12696939967299,0.0902,0.28212240042382,0.198242165509861,0.482038450759897,0.604098280857428
6,-0.149396318986669,0.0902,0.2656034692207,0.202558053182262,0.457837948930762,0.581670446060347
7,-0.17429922155764,0.0902,0.253405959037284,0.204158524091285,0.439890888390255,0.565278020937537
8,-0.20156332876799,0.0902,0.239052426364597,0.209824589211467,0.412852321574501,0.540093401035331
9,-0.231884218318012,0.0902,0.242174520901338,0.201137655071443,0.426403674774947,0.553592659036736
10,-0.262988672717662,0.0902,0.246300576235702,0.196805129703528,0.436975670250097,0.563757333769558
11,-0.294831461818568,0.0902,0.252236541244384,0.198714494448746,0.443684661696485,0.569509021359524
12,-0.32734481778099,0.0902,0.255035648815791,0.200346725590953,0.445977227868783,0.571327496243262
13,-0.361021213260677,0.0902,0.255163733128241,0.201581145720417,0.444920342190222,0.570191136113137
14,-0.396321974881372,0.0902,0.251054600723799,0.202138964479528,0.438576641846942,0.564398132990319
15,-0.43399696602613,0.0902,0.248756878770452,0.202052373062685,0.435344588798881,0.56150227395959
16,-0.473989092721836,0.0902,0.24803872552663,0.201674920189915,0.434672187268852,0.56095373051348
17,-0.516258282254413,0.0902,0.249569423312545,0.200373673319255,0.438203846303254,0.564327410675041
18,-0.560594108973135,0.0902,0.250830099344483,0.20026264824921,0.440131386455047,0.566078850572161
19,-0.607304417645421,0.0902,0.251584069905249,0.200839940565258,0.440631794771678,0.602522624209722
20,-0.651558820024729,0.0902,0.251459355989564,0.201194916975078,0.440099002493389,0.638069864697788
21,-0.693011178824646,0.0902,0.250860699536144,0.201333471734543,0.43910442799712,0.673233964437226
22,-0.731228151707165,0.0902,0.250161325456026,0.201288266930757,0.438144407821936,0.708456727000129
23,-0.765690819335332,0.0902,0.250021402980417,0.201144343327493,0.438086542809624,0.744506237029538
24,-0.795733623724263,0.0902,0.25023916996297,0.200993591124709,0.438551249064188,0.781027085489063
25,-0.820735788671061,0.0902,0.250607096143557,0.200884402845237,0.439189635807164,0.817698011799662
26,-0.840153330941436,0.0902,0.250777575636667,0.200971081507931,0.439347636100679,0.853907210264422
27,-0.85359680324657,0.0902,0.250765088666708,0.201088757404677,0.43921204969896,0.889847531118362
28,-0.86074494936805,0.0902,0.250627249756758,0.201129361302998,0.438973619966828,0.925706853774696
29,-0.861357306800771,0.0902,0.250489654699096,0.201117528105602,0.43878776016527,0.925541354932903
30,-0.862010015903957,0.0902,0.250430085959778,0.201081123739826,0.438738510333664,0.925502490739324
31,-0.862682217142028,0.0902,0.250476279994706,0.201046766122154,0.438839294139096,0.925598349806863
32,-0.863348878715266,0.0902,0.250552375881754,0.201031019348397,0.438964412015746,0.925713317911911
33,-0.864004709439452,0.0902,0.250603800407492,0.201037797153453,0.439031508047302,0.925772687669554
34,-0.864657954164645,0.0902,0.25060243214605,0.20106336778275,0.439003972236393,0.925744069845341
35,-0.86532337491531,0.0902,0.250572835544851,0.201078487551418,0.438946338747621,0.925689931740146
36,-0.866006842924892,0.0902,0.250540945002839,0.201076556672026,0.438902449557962,0.925650721101362
37,-0.866707326298902,0.0902,0.250526985361036,0.201067658102683,0.438891287357775,0.925642009906595
38,-0.867419974273324,0.0902,0.250533572547576,0.201059382904086,0.438909028982623,0.925659218648747
39,-0.868140051434345,0.0902,0.250550888116447,0.201055867970775,0.438937425694668,0.925685302929586
40,-0.868865582107228,0.0902,0.250563172195329,0.201057484570564,0.438953458738839,0.925699490179371
41,-0.869598427270847,0.0902,0.250564765600331,0.201061927096788,0.438951305474485,0.925696885862518
42,-0.870341600260231,0.0902,0.250558159607765,0.20106589656725,0.438937844914555,0.925684175938012
43,-0.871097195174457,0.0902,0.250550800798654,0.201066257968478,0.438926910233424,0.92567428051481
44,-0.871865183111304,0.0902,0.250547218973982,0.201064194571776,0.438923826970116,0.925671815087338
45,-0.872644561309246,0.0902,0.250548346596843,0.20106214142928,0.438927500389668,0.925675429136309
46,-0.873434351623206,0.0902,0.250551932161018,0.201061246245821,0.438933547559909,0.925681005867045
47,-0.874234235943268,0.0902,0.250554961230127,0.201061578780127,0.438937567286855,0.92568457374115
48,-0.875044634729016,0.0902,0.250555594206309,0.201062538062562,0.438937517471106,0.925684385014611
49,-0.875866358346193,0.0902,0.250554303828318,0.201063372517315,0.438934828983123,0.925681840207214
50,-0.876700031599299,0.0902,0.25055256263606,0.201063599315776,0.43893210038489,0.925679350449035
51,-0.877545875577751,0.0902,0.250551649111271,0.201063208873468,0.438931178232155,0.92567857907792
52,-0.878403800717301,0.0902,0.250551809503024,0.201062701871257,0.438931915693413,0.925679318843384
53,-0.879273711291028,0.0902,0.25055258157377,0.201062458568299,0.43893326834285,0.92568057272332
54,-0.880155665809589,0.0902,0.250553281955829,0.201062516537076,0.438934216709061,0.925681417557594
55,-0.881049895805289,0.0902,0.250553496541271,0.201062730137887,0.438934311431468,0.925681470767639
56,-0.881956722194726,0.0902,0.250553245615218,0.20106292058324,0.438933760447495,0.925680946315259
57,-0.882876446251536,0.0902,0.250552853905391,0.201062981448998,0.43893313675902,0.925680375865769
58,-0.883809282390536,0.0902,0.250552616427665,0.2010629142429,0.438932862747755,0.925680139336544
59,-0.884755376068831,0.0902,0.250552629791859,0.201062800052018,0.438932996140855,0.925680276518967
60,-0.885714860474758,0.0902,0.25055279511853,0.201062733142603,0.438933300598194,0.925680560566984
61,-0.886687906095758,0.0902,0.250552958423804,0.201062739570016,0.438933528813976,0.925680764997076
62,-0.887674727325734,0.0902,0.250553018981517,0.201062786898625,0.438933568496901,0.925680793612417
63,-0.888675563467459,0.0902,0.250552973467166,0.201062831687094,0.438933458311755,0.925680687727515
64,-0.889690653811128,0.0902,0.250552886059047,0.201062847990563,0.438933316417047,0.925680557576758
65,-0.890720222884809,0.0902,0.250552826988305,0.201062835417016,0.438933244115504,0.925680494391402
66,-0.8917644815938,0.0902,0.2505528235291,0.201062811007984,0.438933263554217,0.925680515547598
67,-0.892823639639282,0.0902,0.250552858538803,0.20106279405406,0.438933330811421,0.92568057862217
68,-0.893897916811974,0.0902,0.250552896506363,0.201062793345349,0.438933386073358,0.92568062846422
69,-0.894987546562604,0.0902,0.250552912915786,0.201062803511503,0.438933399484878,0.925680639009665
70,-0.896092771901032,0.0902,0.250552904929111,0.201062814120679,0.438933377400148,0.925680617542031
71,-0.897213839590771,0.0902,0.25055288582876,0.201062818521638,0.438933345555087,0.925680588221333
72,-0.898350996634111,0.0902,0.250552871393868,0.201062816215975,0.438933327120151,0.92568057197574
73,-0.899504490369811,0.0902,0.250552869184016,0.201062810894447,0.438933329266481,0.925680574705666
74,-0.900674571031158,0.0902,0.250552876345052,0.201062806855727,0.438933343594448,0.925680588206644
75,-0.901861494492393,0.0902,0.25055288512644,0.201062806230693,0.438933356836912,0.925680600218616
76,-0.903065523364479,0.0902,0.250552889452414,0.201062808295657,0.43893336098767,0.925680603644555
77,-0.904286926381951,0.0902,0.250552888181746,0.201062810780374,0.438933356677209,0.925680599392432
78,-0.905525977109269,0.0902,0.250552884030631,0.201062811962088,0.438933349531017,0.925680592783602
79,-0.906782953136714,0.0902,0.250552880580533,0.201062811576016,0.438933344959858,0.92568058872747
